ciclo,passada,iteracao,vizinhanca,recurso,disciplinas_livres,variaveis_x_livres,variaveis_x_fixadas,status_solver,objetivo_anterior,objetivo_candidato,melhorou,objetivo_incumbente,tempo_gasto_s,tempo_solver_s,tempo_limite_subproblema_s,dia,turno,curso,ordem_cursos,tipo_registro,parametro_tipo_vizinhanca,parametro_tempo_modelo_inicial_s,parametro_tempo_heuristica_inicial_s,parametro_tempo_subproblema_s,parametro_tempo_total_maximo_s,parametro_apenas_uma_passada,parametro_salvar_candidatos,parametro_ordem_cursos_solicitada,parametro_seed_ordem_cursos_solicitada,parametro_ordem_cursos,parametro_seed_ordem_cursos,parametro_arquivo_horarios,parametro_arquivo_salas,parametro_arquivo_salas_preferenciais,parametro_diretorio_execucao,parametro_arquivo_melhor_solucao,parametro_arquivo_log_csv,parametro_arquivo_log_json,parametro_gurobi_inicial_TimeLimit,parametro_gurobi_inicial_MIPFocus,parametro_gurobi_inicial_NoRelHeurTime,parametro_gurobi_subproblema_TimeLimit,parametro_gurobi_subproblema_MIPFocus,parametro_gurobi_subproblema_NoRelHeurTime
1,1,87,dia_turno_curso,5_T_MED,67,19274,75716,OPTIMAL,186162.0,186162.0,False,186162.0,3.18,2.84,600.0,5,T,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,88,dia_turno_curso,5_N_ADM,83,16652,78338,OPTIMAL,186162.0,186162.0,False,186162.0,2.9,2.58,600.0,5,N,ADM,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,89,dia_turno_curso,5_N_CC,83,18078,76912,OPTIMAL,186162.0,186162.0,False,186162.0,2.54,2.21,600.0,5,N,CC,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,90,dia_turno_curso,5_N_CS,57,11914,83076,OPTIMAL,186162.0,186162.0,False,186162.0,1.62,1.29,600.0,5,N,CS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,91,dia_turno_curso,5_N_EAS,83,14950,80040,OPTIMAL,186162.0,186162.0,False,186162.0,1.7,1.4,600.0,5,N,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,92,dia_turno_curso,5_N_FIL,51,10304,84686,OPTIMAL,186162.0,186162.0,False,186162.0,1.71,1.4,600.0,5,N,FIL,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,93,dia_turno_curso,5_N_GEO,48,9844,85146,OPTIMAL,186162.0,186162.0,False,186162.0,1.69,1.36,600.0,5,N,GEO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,94,dia_turno_curso,5_N_HIS,58,11960,83030,OPTIMAL,186162.0,186162.0,False,186162.0,2.07,1.75,600.0,5,N,HIS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,95,dia_turno_curso,5_N_LET,68,15962,79028,OPTIMAL,186162.0,186162.0,False,186162.0,3.68,3.35,600.0,5,N,LET,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,96,dia_turno_curso,5_N_MAT,58,12328,82662,OPTIMAL,186162.0,186162.0,False,186162.0,2.12,1.75,600.0,5,N,MAT,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,97,dia_turno_curso,5_N_MED,78,16928,78062,OPTIMAL,186162.0,186162.0,False,186162.0,2.32,2.01,600.0,5,N,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,98,dia_turno_curso,5_N_PED,90,19780,75210,OPTIMAL,186162.0,186162.0,False,186162.0,7.49,7.18,600.0,5,N,PED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,99,dia_turno_curso,6_M_ADM,74,15226,79764,OPTIMAL,186162.0,186146.5,True,186146.5,2.53,2.18,600.0,6,M,ADM,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,100,dia_turno_curso,6_M_AGRO,76,14168,80822,OPTIMAL,186146.5,186146.5,False,186146.5,4.98,4.61,600.0,6,M,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,101,dia_turno_curso,6_M_EAS,69,13294,81696,OPTIMAL,186146.5,186146.5,False,186146.5,1.88,1.55,600.0,6,M,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,102,dia_turno_curso,6_M_MED,69,15778,79212,OPTIMAL,186146.5,186146.5,False,186146.5,2.84,2.52,600.0,6,M,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,103,dia_turno_curso,6_M_PED,81,18078,76912,OPTIMAL,186146.5,186123.0,True,186123.0,27.01,26.66,600.0,6,M,PED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,104,dia_turno_curso,6_T_AGRO,79,20102,74888,OPTIMAL,186123.0,186123.0,False,186123.0,7.51,7.17,600.0,6,T,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,105,dia_turno_curso,6_T_CC,68,20102,74888,OPTIMAL,186123.0,186123.0,False,186123.0,2.13,1.82,600.0,6,T,CC,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,106,dia_turno_curso,6_T_EAS,71,18124,76866,OPTIMAL,186123.0,186123.0,False,186123.0,1.62,1.31,600.0,6,T,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,107,dia_turno_curso,6_T_ENF,43,15364,79626,OPTIMAL,186123.0,186123.0,False,186123.0,7.47,7.15,600.0,6,T,ENF,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,108,dia_turno_curso,6_T_LET,63,18998,75992,OPTIMAL,186123.0,186055.0,True,186055.0,2.94,2.59,600.0,6,T,LET,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,109,dia_turno_curso,6_T_MED,64,19274,75716,OPTIMAL,186055.0,186055.0,False,186055.0,2.27,1.93,600.0,6,T,MED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,110,dia_turno_curso,6_N_ADM,83,17158,77832,OPTIMAL,186055.0,186055.0,False,186055.0,1.83,1.53,600.0,6,N,ADM,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,111,dia_turno_curso,6_N_AGRO,89,16422,78568,OPTIMAL,186055.0,186055.0,False,186055.0,5.9,5.58,600.0,6,N,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,112,dia_turno_curso,6_N_CC,82,18400,76590,OPTIMAL,186055.0,186051.0,True,186051.0,57.45,57.07,600.0,6,N,CC,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,113,dia_turno_curso,6_N_CS,57,12420,82570,OPTIMAL,186051.0,186051.0,False,186051.0,2.11,1.8,600.0,6,N,CS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,114,dia_turno_curso,6_N_EAS,83,15456,79534,OPTIMAL,186051.0,186051.0,False,186051.0,2.38,2.08,600.0,6,N,EAS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,115,dia_turno_curso,6_N_FIL,51,10810,84180,OPTIMAL,186051.0,185878.5,True,185878.5,2.31,2.0,600.0,6,N,FIL,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,116,dia_turno_curso,6_N_GEO,47,10304,84686,OPTIMAL,185878.5,185878.5,False,185878.5,1.49,1.17,600.0,6,N,GEO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,117,dia_turno_curso,6_N_HIS,59,12650,82340,OPTIMAL,185878.5,185878.5,False,185878.5,1.74,1.43,600.0,6,N,HIS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,118,dia_turno_curso,6_N_LET,69,16376,78614,OPTIMAL,185878.5,185514.5,True,185514.5,4.15,3.84,600.0,6,N,LET,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,119,dia_turno_curso,6_N_MAT,58,12834,82156,OPTIMAL,185514.5,185514.5,False,185514.5,1.86,1.53,600.0,6,N,MAT,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,120,dia_turno_curso,6_N_PED,89,20286,74704,OPTIMAL,185514.5,185514.5,False,185514.5,22.85,22.52,600.0,6,N,PED,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,121,dia_turno_curso,7_M_AGRO,68,15870,79120,OPTIMAL,185514.5,185514.5,False,185514.5,5.46,5.13,600.0,7,M,AGRO,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,122,dia_turno_curso,7_M_CC,63,17480,77510,OPTIMAL,185514.5,185514.5,False,185514.5,2.54,2.21,600.0,7,M,CC,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
1,1,123,dia_turno_curso,7_M_CS,40,12742,82248,OPTIMAL,185514.5,185514.5,False,185514.5,1.2,0.88,600.0,7,M,CS,alfabetica,iteracao,dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/melhor_solucao.sol,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.csv,resultados/experimentos/2024_1/dia_turno_curso/20260923_200415/historico.json,180.0,1,180.0,600.0,1,0
